Name;"Group Id";"Group name";"League ID";"Player ID";"Distance (mi)";"Distance (speed | extreme) (mi)";"Distance (speed | high) (mi)";"Distance (speed | low) (mi)";"Distance (speed | medium) (mi)";"Distance (speed | very high) (mi)";"Distance (speed | very low) (mi)";"Distance / min (mi)";"Distance / min (speed | extreme) (mi)";"Distance / min (speed | high) (mi)";"Distance / min (speed | low) (mi)";"Distance / min (speed | medium) (mi)";"Distance / min (speed | very high) (mi)";"Distance / min (speed | very low) (mi)";Number;Position;"Speed (% of max.) (%)";"Speed (max.) (mph)";"Speed (Ø) (mph)";"Time (s)";"Time (speed | extreme) (s)";"Time (speed | high) (s)";"Time (speed | low) (s)";"Time (speed | medium) (s)";"Time (speed | very high) (s)";"Time (speed | very low) (s)";"Time on Playing Field (s)";"Accel 1";"Accel 1 / min";"Accel 2";"Accel 2 / min";"Accel 3";"Accel 3 / min";"Accel 4";"Accel 4 / min";"Acceleration (max.) (ft/s²)";"Acceleration Load (distance | high) (mi)";"Acceleration Load (distance | low) (mi)";"Acceleration Load (distance | medium) (mi)";"Acceleration Load (distance | very high) (mi)";"Acceleration Load (load | high)";"Acceleration Load (load | low)";"Acceleration Load (load | medium)";"Acceleration Load (load | very high)";"Acceleration Load (max.)";"Acceleration Load (time | high) (s)";"Acceleration Load (time | low) (s)";"Acceleration Load (time | medium) (s)";"Acceleration Load (time | very high) (s)";"Acceleration Load / min";"Accels Load";"Accels Load / min";"Accumulated Acceleration Load";"Accumulated Acceleration Load / min";"Anaerobic Activity (distance) (mi)";"Anaerobic Activity (time) (s)";"Decel 1";"Decel 1 / min";"Decel 2";"Decel 2 / min";"Decel 3";"Decel 3 / min";"Decel 4";"Decel 4 / min";"Deceleration (max.) (ft/s²)";"Decels Load";"Decels Load / min";"High Metabolic Power Distance (m)";"High Metabolic Power Distance / min (m)";"High Speed and Acceleration Distance (m)";"High Speed and Acceleration Distance / min (m)";"High Speed and Acceleration Time (s)";"Jump Load (J)";"Jump Load / min (J)";"Jump Load per mass (J/kg)";"Jump Load per mass / min (J/kg)";"Mechanical Intensity";"Mechanical Intensity (def.)";"Mechanical Intensity (off.)";"Mechanical Load";"Mechanical Load (def.)";"Mechanical Load (off.)";"Metabolic Power (max.) (W)";"Metabolic Power (time | high) (s)";"Metabolic Power (time | low) (s)";"Metabolic Power (time | medium) (s)";"Metabolic Power (time | very high) (s)";"Metabolic Power (Ø) (W)";"Metabolic Power per mass (max.) (W/kg)";"Metabolic Power per mass (Ø) (W/kg)";"Metabolic Work (kcal)";"Metabolic Work / min (kcal)";"Physio Intensity";"Physio Load";"Heart Rate (max.) (bpm)";"Heart Rate (min.) (bpm)";"Heart Rate (time | 0 - 50%) (s)";"Heart Rate (time | 50 - 60%) (s)";"Heart Rate (time | 60 - 70%) (s)";"Heart Rate (time | 70 - 80%) (s)";"Heart Rate (time | 80 - 90%) (s)";"Heart Rate (time | ≥ 90%) (s)";"Heart Rate (Ø) (bpm)";"Heart Rate Recoveries";"Heart Rate Recoveries / min";"Human Core Temperature (max.) (°F)";"Human Core Temperature (Ø) (°F)";TRIMP;Accelerations;"Accelerations (high)";"Accelerations (low)";"Accelerations (medium)";"Accelerations (very high)";"Accelerations / min";"Accelerations / min (high)";"Accelerations / min (low)";"Accelerations / min (medium)";"Accelerations / min (very high)";"Changes of Direction";"Changes of Direction (left)";"Changes of Direction (right)";"Changes of Direction / min";"Changes of Direction / min (left)";"Changes of Direction / min (right)";"Changes of Orientation";"Changes of Orientation / min";Decelerations;"Decelerations (high)";"Decelerations (low)";"Decelerations (medium)";"Decelerations (very high)";"Decelerations / min";"Decelerations / min (high)";"Decelerations / min (low)";"Decelerations / min (medium)";"Decelerations / min (very high)";Exertions;"Exertions (high)";"Exertions (low)";"Exertions (medium)";"Exertions (very high)";"Exertions / min";"Exertions / min (high)";"Exertions / min (low)";"Exertions / min (medium)";"Exertions / min (very high)";FCTs;"FCTs (high)";"FCTs (low)";"FCTs (medium)";"FCTs / min";"FCTs / min (high)";"FCTs / min (low)";"FCTs / min (medium)";Jumps;"Jumps (high)";"Jumps (low)";"Jumps (medium)";"Jumps (very high)";"Jumps / min";"Jumps / min (high)";"Jumps / min (low)";"Jumps / min (medium)";"Jumps / min (very high)";MCTs;"MCTs (high)";"MCTs (low)";"MCTs (medium)";"MCTs / min";"MCTs / min (high)";"MCTs / min (low)";"MCTs / min (medium)";Sprints;"Sprints (high)";"Sprints (low)";"Sprints (medium)";"Sprints (very high)";"Sprints / min";"Sprints / min (high)";"Sprints / min (low)";"Sprints / min (medium)";"Sprints / min (very high)";"Noah Shots";"Noah Shots (make)";"Noah Shots (miss)";"Noah Shots / min";"Noah Shots / min (make)";"Noah Shots / min (miss)";"RSPCT Shots";"RSPCT Shots (make)";"RSPCT Shots (miss)";"RSPCT Shots / min";"RSPCT Shots / min (make)";"RSPCT Shots / min (miss)";Description;Types
"Miles Kelly";1;Guards;63392;22;1.765;0.003;0.39;0.749;0.536;0.087;0;0.015;0;0.003;0.006;0.005;0.001;0;13;Guard;60;15.04;0.89;7127;1;174;1939;449;26;4538;3728;153.14;1.29;55.27;0.47;51.64;0.43;2.18;0.02;12.16;0.468;0.717;0.332;0.247;103.49;186.92;100.71;47.21;7.31;280;6382;365;100;0.66;262.23;2.21;438.33;3.69;0.589;282;584.8;4.92;175.7;1.48;109.23;0.92;7.64;0.06;-12.55;877.36;7.39;0.205;0.002;0.173;0.001;86;9226.62;77.68;118.96;1;9.59;0;0;1139.59;0;0;5928.58;88;6226;763;50;127.41;34.4;0.74;218.86;1.84;4.3;513.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;25;19;23;5;0.61;0.21;0.16;0.19;0.04;21;9;12;0.18;0.08;0.1;93;0.78;65;16;27;18;4;0.55;0.13;0.23;0.15;0.03;104;25;36;43;0;0.88;0.21;0.3;0.36;0;35;10;10;15;0.29;0.08;0.08;0.13;56;1;50;3;2;0.47;0.01;0.42;0.03;0.02;60;10;22;28;0.51;0.08;0.19;0.24;31;4;14;9;4;0.26;0.03;0.12;0.08;0.03;0;0;0;0;0;0;0;0;0;0;0;0;"Game Miami";Game
"Rodney Howard";2;Bigs;50662;25;1.259;0.004;0.295;0.544;0.348;0.069;0;0.011;0;0.002;0.005;0.003;0.001;0;24;Center;61;15.12;0.64;7102;1;132;1493;297;21;5159;3381;127.26;1.08;39.39;0.33;44.05;0.37;1.09;0.01;12.04;0.254;0.553;0.178;0.273;69.69;137.97;58.11;63.96;14.6;185;6582;202;132;0.5;211.78;1.79;329.73;2.79;0.462;255;454.36;3.84;136.06;1.15;90.55;0.76;0;0;-11.19;680.97;5.75;0.167;0.001;0.157;0.001;70;10315.89;87.15;92.45;0.78;7.54;0;0;892.75;0;0;6677.15;65;6492;503;42;131.79;26.93;0.53;224.21;1.89;4.5;527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;26;12;17;1;0.47;0.22;0.1;0.14;0.01;18;8;10;0.15;0.07;0.08;78;0.66;49;11;24;13;1;0.41;0.09;0.2;0.11;0.01;94;32;20;30;12;0.79;0.27;0.17;0.25;0.1;32;16;8;8;0.27;0.14;0.07;0.07;37;2;32;2;1;0.31;0.02;0.27;0.02;0.01;36;17;9;10;0.3;0.14;0.08;0.08;27;6;8;12;1;0.23;0.05;0.07;0.1;0.01;0;0;0;0;0;0;0;0;0;0;0;0;"Game Miami";Game
"Saba Gigiberia";2;Bigs;50661;15;0.38;0;0.004;0.306;0.069;0;0;0.003;0;0;0.003;0.001;0;0;2;Center;35;8.62;0.2;6914;0;2;1058;63;0;5792;2504;72.88;0.63;6.82;0.06;1.09;0.01;0;0;6.86;0.008;0.332;0.034;0.006;2;112.31;8.52;1.77;5.8;6;6866;37;4;0.19;80.78;0.7;124.6;1.08;0.012;8;257.37;2.23;13.64;0.12;0;0;0;0;-5.5;271.01;2.35;0.001;0;0.001;0;1;2301.93;19.98;20.46;0.18;3.05;0;0;351.79;0;0;2862.69;1;6803;110;0;39.04;11.45;0.16;63.65;0.55;1.4;160.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;2;0;0.03;0;0.02;0.02;0;0;0;0;0;0;0;5;0.04;0;0;0;0;0;0;0;0;0;0;4;2;1;1;0;0.03;0.02;0.01;0.01;0;1;0;1;0;0.01;0;0.01;0;5;0;3;0;2;0.04;0;0.03;0;0.02;1;0;1;0;0.01;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Game Miami";Game
"Deebo Coleman";1;GUARDS;63391;19;2.444;0;0;0;0;0;0;0.017;0;0;0;0;0;0;10;Forward;55;13.7;1.03;8523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.468;0.861;0.233;0.881;134.5;216.28;75.68;216.34;10.24;339;7500;273;411;0.8;363.18;2.56;642.8;4.53;1.23;650;0;0;0;0;0;0;0;0;0;1196.59;8.42;0;0;0;0;0;19658.45;138.4;201.58;1.42;10.98;0;0;1559.77;0;0;0;0;0;0;0;0;0;0;374.55;2.64;6.3;893.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240;1.69;0;0;0;0;0;0;0;0;0;0;152;48;24;39;41;1.07;0.34;0.17;0.27;0.29;0;0;0;0;0;0;0;0;88;7;75;6;0;0.62;0.05;0.53;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Game #1 Miami OH";Game
"Devion Smith";1;GUARDS;63390;30;3.416;0;0;0;0;0;0;0.024;0;0;0;0;0;0;5;Forward;63;15.63;1.45;8523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.72;1.334;0.391;0.97;181.1;288.15;117.35;221.09;10.1;461;7207;420;435;1.01;510.77;3.6;807.68;5.69;1.531;775;0;0;0;0;0;0;0;0;0;1605.68;11.3;0;0;0;0;0;23836.4;167.81;305.52;2.15;14.9;0;0;2116.45;0;0;0;0;0;0;0;0;0;0;425.18;2.99;7;999.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;185;1.3;0;0;0;0;0;0;0;0;0;0;214;76;25;70;43;1.51;0.54;0.18;0.49;0.3;0;0;0;0;0;0;0;0;113;9;87;8;9;0.8;0.06;0.61;0.06;0.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Game #1 Miami OH";Game
"Jalon Moore";1;GUARDS;63393;23;0.393;0;0;0;0;0;0;0.003;0;0;0;0;0;0;14;Forward;33;8.21;0.17;8522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.028;0.311;0.053;0;6.65;96.08;11.96;0.13;5.09;18;8456;48;0;0.14;77.18;0.54;114.82;0.81;0.019;12;0;0;0;0;0;0;0;0;0;255.82;1.8;0;0;0;0;0;1565.23;11.02;16.35;0.12;2.34;0;0;333;0;0;0;0;0;0;0;0;0;0;52.35;0.37;1;140.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;3;2;0;0.04;0;0.02;0.01;0;0;0;0;0;0;0;0;0;5;0;3;1;1;0.04;0;0.02;0.01;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Game #1 Miami OH";Game
"Jehloni James";2;BIGS;63396;28;0.357;0;0;0;0;0;0;0.003;0;0;0;0;0;0;35;Forward;38;9.54;0.15;8523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.026;0.299;0.026;0.006;7.6;108.21;6.42;1.31;6.56;21;8473;26;3;0.15;85.09;0.6;123.54;0.87;0.027;18;0;0;0;0;0;0;0;0;0;263.05;1.85;0;0;0;0;0;3085.49;21.72;35.43;0.25;2.45;0;0;348.14;0;0;0;0;0;0;0;0;0;0;44.48;0.31;0.8;116.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0.04;0;0;0;0;0;0;0;0;0;0;8;1;3;4;0;0.06;0.01;0.02;0.03;0;0;0;0;0;0;0;0;0;8;0;5;0;3;0.06;0;0.04;0;0.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Game #1 Miami OH";Game
"Jermontae Hill";1;GUARDS;63394;29;0.399;0;0;0;0;0;0;0.003;0;0;0;0;0;0;43;Forward;28;6.85;0.17;8523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.021;0.328;0.049;0.002;5.13;102.35;11.29;0.74;7;15;8463;44;1;0.15;83.82;0.59;119.51;0.84;0.013;9;0;0;0;0;0;0;0;0;0;261.41;1.84;0;0;0;0;0;1521.33;10.71;16.94;0.12;2.43;0;0;345.23;0;0;0;0;0;0;0;0;0;0;50.43;0.36;0.9;134.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.01;0;0;0;0;0;0;0;0;0;0;7;1;6;0;0;0.05;0.01;0.04;0;0;0;0;0;0;0;0;0;0;5;0;4;0;1;0.04;0;0.03;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Game #1 Miami OH";Game
"Jordan Meka";2;BIGS;64244;24;0.48;0;0;0;0;0;0;0.003;0;0;0;0;0;0;23;Center;38;9.54;0.2;8523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03;0.392;0.048;0.01;7.78;112.37;12.24;2.52;7.5;23;8445;49;5;0.17;94.5;0.67;134.92;0.95;0.027;17;0;0;0;0;0;0;0;0;0;282.41;1.99;0;0;0;0;0;2817.36;19.83;27.6;0.19;2.65;0;0;376.91;0;0;0;0;0;0;0;0;0;0;69.23;0.49;1.3;183.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0.03;0;0;0;0;0;0;0;0;0;0;10;3;6;1;0;0.07;0.02;0.04;0.01;0;0;0;0;0;0;0;0;0;9;2;6;0;1;0.06;0.01;0.04;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Game #1 Miami OH";Game
"Jordan Usher";1;GUARDS;37356;17;3.925;0;0;0;0;0;0;0.028;0;0;0;0;0;0;4;Forward;68;16.88;1.66;8523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.808;1.744;0.525;0.847;214.96;351.19;158.71;205.22;9.13;560;6973;573;417;1.16;587;4.13;930.08;6.55;1.461;813;0;0;0;0;0;0;0;0;0;1894.36;13.34;0;0;0;0;0;41466.97;291.92;415.54;2.93;17.47;0;0;2481.36;0;0;0;0;0;0;0;0;0;0;609.18;4.29;10.3;1468.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;256;1.8;0;0;0;0;0;0;0;0;0;0;266;84;33;110;39;1.87;0.59;0.23;0.77;0.27;0;0;0;0;0;0;0;0;159;11;126;18;4;1.12;0.08;0.89;0.13;0.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Game #1 Miami OH";Game
"Khalid Moore";1;GUARDS;29932;21;2.513;0;0;0;0;0;0;0.018;0;0;0;0;0;0;12;Forward;72;17.93;1.07;8510;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.741;0.902;0.424;0.446;169.3;200.97;119.58;99.51;10.76;447;7429;430;204;0.74;366.05;2.58;589.35;4.16;0.991;511;0;0;0;0;0;0;0;0;0;1120.23;7.9;0;0;0;0;0;23945.53;168.83;253.79;1.79;10.48;0;0;1486.27;0;0;0;0;0;0;0;0;0;0;379.55;2.68;6.3;889.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157;1.11;0;0;0;0;0;0;0;0;0;0;174;53;45;66;10;1.23;0.37;0.32;0.47;0.07;0;0;0;0;0;0;0;0;127;3;116;6;2;0.9;0.02;0.82;0.04;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Game #1 Miami OH";Game
"Kyle Sturdivant";1;GUARDS;64242;14;2.611;0;0;0;0;0;0;0.018;0;0;0;0;0;0;1;Guard;65;16.08;1.11;8523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.611;1.049;0.346;0.605;155.47;224.02;100.1;129.53;8.28;399;7485;366;272;0.76;400.77;2.82;609.12;4.29;1.062;552;0;0;0;0;0;0;0;0;0;1243.23;8.75;0;0;0;0;0;18627.78;131.14;208.46;1.47;11.57;0;0;1644;0;0;0;0;0;0;0;0;0;0;374.54;2.64;6.2;874.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;0.92;0;0;0;0;0;0;0;0;0;0;177;66;29;69;13;1.25;0.46;0.2;0.49;0.09;0;0;0;0;0;0;0;0;103;4;90;8;1;0.73;0.03;0.63;0.06;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Game #1 Miami OH";Game
"Michael Devoe";1;GUARDS;29933;31;3.982;0;0;0;0;0;0;0.028;0;0;0;0;0;0;99;Guard;59;14.7;1.69;8523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.845;1.889;0.537;0.71;234.86;405.08;187.12;164.72;9.62;608;6882;683;351;1.24;602.45;4.24;991.78;6.98;1.363;784;0;0;0;0;0;0;0;0;0;1984.23;13.97;0;0;0;0;0;25111.45;176.78;289.84;2.04;18.21;0;0;2586.68;0;0;0;0;0;0;0;0;0;0;532.38;3.75;9.1;1293.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1.27;0;0;0;0;0;0;0;0;0;0;258;82;53;109;14;1.82;0.58;0.37;0.77;0.1;0;0;0;0;0;0;0;0;139;1;130;5;3;0.98;0.01;0.92;0.04;0.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Game #1 Miami OH";Game
"Miles Kelly";1;GUARDS;63392;22;1.03;0;0;0;0;0;0;0.007;0;0;0;0;0;0;13;Guard;55;13.77;0.44;8522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.221;0.565;0.164;0.08;54.81;167.7;46.3;18.33;8.39;148;8156;180;39;0.36;173.27;1.22;287.14;2.02;0.232;132;0;0;0;0;0;0;0;0;0;563.18;3.96;0;0;0;0;0;5803.63;40.86;74.83;0.53;5.18;0;0;736.45;0;0;0;0;0;0;0;0;0;0;119.78;0.84;2.1;299.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0.2;0;0;0;0;0;0;0;0;0;0;57;9;25;21;2;0.4;0.06;0.18;0.15;0.01;0;0;0;0;0;0;0;0;38;1;35;2;0;0.27;0.01;0.25;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Game #1 Miami OH";Game
"Rodney Howard";2;BIGS;50662;25;3.047;0;0;0;0;0;0;0.021;0;0;0;0;0;0;24;Center;55;13.62;1.29;8523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.799;1.238;0.464;0.546;211.41;278.09;160.77;138.25;10.76;553;7105;571;294;0.99;505.73;3.56;788.53;5.55;1.124;674;0;0;0;0;0;0;0;0;0;1519.64;10.7;0;0;0;0;0;36528.21;257.16;327.37;2.3;14.26;0;0;2025.36;0;0;0;0;0;0;0;0;0;0;543.44;3.83;9;1274.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;217;1.53;0;0;0;0;0;0;0;0;0;0;246;73;54;105;14;1.73;0.51;0.38;0.74;0.1;0;0;0;0;0;0;0;0;123;3;101;17;2;0.87;0.02;0.71;0.12;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Game #1 Miami OH";Game
"Saba Gigiberia";2;BIGS;50661;15;0.942;0;0;0;0;0;0;0.007;0;0;0;0;0;0;2;Center;51;12.72;0.4;8523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.185;0.51;0.153;0.094;56.51;156.39;46.66;28.22;7.04;144;8148;169;62;0.36;196.18;1.38;287.79;2.03;0.234;162;0;0;0;0;0;0;0;0;0;560.59;3.95;0;0;0;0;0;14487.21;101.99;128.79;0.91;5.33;0;0;756.77;0;0;0;0;0;0;0;0;0;0;159.34;1.12;2.8;397.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;0.51;0;0;0;0;0;0;0;0;0;0;53;18;11;23;1;0.37;0.13;0.08;0.16;0.01;0;0;0;0;0;0;0;0;63;1;58;2;2;0.44;0.01;0.41;0.01;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Game #1 Miami OH";Game
"Deebo Coleman";1;Guards;63391;19;2.955;0;0.849;0.929;0.948;0.229;0;0.025;0;0.007;0.008;0.008;0.002;0;10;Forward;59;14.65;1.48;7183;0;377;2351;760;70;3627;5465;212.02;1.77;109.66;0.92;106;0.89;1.09;0.01;13.27;0.597;0.936;0.311;1.111;169.35;228.77;107.61;254.15;9.79;426;5851;408;498;1.13;428.77;3.58;759.87;6.35;1.576;808;796.65;6.65;328.64;2.75;250.64;2.09;0;0;-11.6;1375.93;11.49;0.512;0.004;0.43;0.004;191;27927.41;233.27;286.38;2.39;15.07;0;0;1804.7;0;0;6609.27;189;5626;1252;117;271.57;30.5;1.25;468.13;3.91;9;1080.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;48;39;50;3;1.17;0.4;0.33;0.42;0.03;49;28;21;0.41;0.23;0.18;254;2.12;136;40;53;40;3;1.14;0.33;0.44;0.33;0.03;192;82;26;47;37;1.6;0.68;0.22;0.39;0.31;78;21;20;37;0.65;0.18;0.17;0.31;134;3;124;6;1;1.12;0.03;1.04;0.05;0.01;111;27;27;57;0.93;0.23;0.23;0.48;82;16;29;33;4;0.68;0.13;0.24;0.28;0.03;0;0;0;0;0;0;0;0;0;0;0;0;"NC State Game";Game
"Deivon Smith";1;Guards;63390;18;1.958;0.019;0.507;0.686;0.642;0.103;0;0.017;0;0.004;0.006;0.005;0.001;0;5;Guard;69;17.15;1;7038;5;231;1875;518;32;4377;3878;169.23;1.44;68.17;0.58;62.5;0.53;2.91;0.02;14.84;0.495;0.681;0.278;0.502;123.48;189.75;86.51;104;9.69;321;6193;304;219;0.76;302.81;2.58;503.74;4.29;0.865;441;604.98;5.16;217.06;1.85;138.07;1.18;4.36;0.04;-14.78;964.47;8.22;0.263;0.002;0.225;0.002;104;15554.94;132.6;199.37;1.7;10.8;0;0;1267.27;0;0;8167.65;118;5999;858;63;147.84;47.11;0.85;248.39;2.12;4.9;572.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;31;22;31;6;0.77;0.26;0.19;0.26;0.05;34;18;16;0.29;0.15;0.14;119;1.01;76;17;37;18;4;0.65;0.14;0.32;0.15;0.03;149;51;29;56;13;1.27;0.43;0.25;0.48;0.11;42;16;4;22;0.36;0.14;0.03;0.19;83;2;73;2;6;0.71;0.02;0.62;0.02;0.05;54;19;8;27;0.46;0.16;0.07;0.23;45;5;16;19;5;0.38;0.04;0.14;0.16;0.04;0;0;0;0;0;0;0;0;0;0;0;0;"NC State Game";Game
"Jalon Moore";1;Guards;63393;23;0.993;0.006;0.181;0.455;0.312;0.039;0;0.008;0;0.002;0.004;0.003;0;0;14;Forward;64;15.83;0.51;7072;2;82;1385;248;12;5343;3009;105.37;0.89;29.64;0.25;26.36;0.22;2.18;0.02;13.41;0.231;0.443;0.174;0.144;54.7;137.81;47.92;31.55;7.58;145;6687;170;70;0.41;163.55;1.39;271.98;2.31;0.302;160;400.93;3.4;86.35;0.73;57;0.48;0;0;-11.5;544.28;4.62;0.095;0.001;0.082;0.001;40;9391.98;79.68;98.13;0.83;6.01;0;0;707.83;0;0;6838.08;41;6602;403;26;90.14;32.15;0.42;151.33;1.28;3;356.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;20;13;8;2;0.36;0.17;0.11;0.07;0.02;8;4;4;0.07;0.03;0.03;46;0.39;35;7;15;11;2;0.3;0.06;0.13;0.09;0.02;64;19;14;28;3;0.54;0.16;0.12;0.24;0.03;17;7;2;8;0.14;0.06;0.02;0.07;33;1;28;2;2;0.28;0.01;0.24;0.02;0.02;26;8;6;12;0.22;0.07;0.05;0.1;14;2;1;9;2;0.12;0.02;0.01;0.08;0.02;0;0;0;0;0;0;0;0;0;0;0;0;"NC State Game";Game
"Jordan Meka";2;Bigs;64244;24;0.638;0;0.104;0.339;0.181;0.014;0;0.005;0;0.001;0.003;0.002;0;0;23;Center;54;13.37;0.32;7245;0;48;1070;146;4;5977;2772;81.27;0.67;13.09;0.11;12.36;0.1;0;0;10.69;0.125;0.363;0.092;0.058;27.36;109.37;29.52;12.75;7.39;72;7034;108;30;0.26;106.73;0.88;179;1.48;0.144;75;314.71;2.61;28.23;0.23;33.07;0.27;0;0;-9.72;376.01;3.11;0.044;0;0.043;0;24;5679.12;47.03;55.64;0.46;4;0;0;482.73;0;0;5450.09;23;6947;263;12;57.22;24.03;0.25;100.55;0.83;2;244.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;8;4;5;0;0.14;0.07;0.03;0.04;0;5;3;2;0.04;0.02;0.02;27;0.22;13;6;4;3;0;0.11;0.05;0.03;0.02;0;30;10;12;7;1;0.25;0.08;0.1;0.06;0.01;10;4;4;2;0.08;0.03;0.03;0.02;17;1;11;0;5;0.14;0.01;0.09;0;0.04;12;4;4;4;0.1;0.03;0.03;0.03;6;2;1;3;0;0.05;0.02;0.01;0.02;0;0;0;0;0;0;0;0;0;0;0;0;0;"NC State Game";Game
